name,type,status,latitude,longitude,address,country,zip,timeZone
DSX8,Delivery Station,Active,29.54513,-98.37393,"11602 Tech Com, San Antonio, TX",United States,78233,America/Chicago (UTC:-05:00)
DSX9,Delivery Station,Active,29.64451,-98.21895,"1150 Schwab Road, Schertz, TX",United States,78132,America/Chicago (UTC:-05:00)
DTB4,Delivery Station,Active,42.29652,-71.80108,"7 Neponset Way, Worcester, MA",United States,1606,America/New_York (UTC:-04:00)
DTB8,Delivery Station,Active,42.29362,-71.5765,"4400 Computer Drive, Westborough, MA",United States,60632,America/New_York (UTC:-04:00)
DTB9,Delivery Station,Active,42.78661,-71.11691,"25 Computer Dr, Haverhill, MA",United States,1832,America/New_York (UTC:-04:00)
DTG5,Delivery Station,Active,33.90598,-84.23977,"6945 Button Gwinnet DR, Doraville, GA",United States,30340,America/New_York (UTC:-04:00)
DTN6,Delivery Station,Active,36.2897,-86.70028,"710 Myatt Drive, Nashville, TN",United States,37115,America/Chicago (UTC:-05:00)
DTN7,Delivery Station,Active,36.00212,-86.58818,"342 Mason Road, La Vergne, TN",United States,37086,America/Chicago (UTC:-05:00)
DTN8,Delivery Station,Active,36.04044,-86.39728,"1000 Richard Petty Way, Lebanon, TN",United States,37090,America/Chicago (UTC:-05:00)
DTP3,Delivery Station,Active,28.20116,-82.53657,"16915 State Rd 54, Tampa, FL",United States,33558,America/New_York (UTC:-04:00)
DTP7,Delivery Station,Active,28.00652,-82.2903,"1003 North Taylor Road, Seffner, FL",United States,33584,America/New_York (UTC:-04:00)
DTP9,Delivery Station,Active,27.99891,-82.38548,"6384 Harney Rd, Tampa, FL",United States,33610,America/New_York (UTC:-04:00)
DTU2,Delivery Station,Active,32.19834,-110.98169,"775 West Silverlake Road, Tucson, AZ",United States,85713,America/Phoenix (UTC:-07:00)
DTU3,Delivery Station,Active,33.3428,-111.8368,"2550 North Nevada Street, Chandler, AZ",United States,85225,America/Phoenix (UTC:-07:00)
DTU6,Delivery Station,Active,33.7002,-112.08093,"500 W Pinnacle Peak Rd, Phoenix, AZ",United States,85027,America/Phoenix (UTC:-07:00)
DTU7,Delivery Station,Active,33.60376,-112.3568,"NEC of Litchfield Road and W. Sweetwater Avenue, Surprise, AZ",United States,85374,America/Phoenix (UTC:-07:00)
DTU8,Delivery Station,Active,33.41929,-111.99752,"3003 S 38th St & 3030 S 40th St, Phoenix, AZ",United States,85040,America/Phoenix (UTC:-07:00)
DTU9,Delivery Station,Active,33.47226,-111.71647,"3115 North Higley Road, Mesa, AZ",United States,85215,America/Phoenix (UTC:-07:00)
DUG1,Delivery Station,Active,44.12399,-123.19633,"Hwy 99 & Awbrey, Eugene, OR",United States,97402,America/Los_Angeles (UTC:-07:00)
DUJ2,Delivery Station,Active,18.42148,-66.27359,"PR-659 Rd, Dorado, PR",United States,,America/Puerto_Rico (UTC:-04:00)
DUR1,Delivery Station,Active,34.20138,-118.3511,"3081 & 3770 Tulare Avenue and 2815 & 2995 North Hollywood Way, Burbank, CA",United States,91504,America/Los_Angeles (UTC:-07:00)
DUR3,Delivery Station,Active,37.43177,-121.9247,"224 N. McCarthy Blvd., Milpitas, CA",United States,95035,America/Los_Angeles (UTC:-07:00)
DUR9,Delivery Station,Active,33.50735,-117.16372,"27711 and 27719 Diaz Road, Temecula, CA",United States,92590,America/Los_Angeles (UTC:-07:00)
DUT2,Delivery Station,Active,40.35298,-111.78889,"1222 South 500 East, American Fork, UT",United States,84003,America/Denver (UTC:-06:00)
DUT4,Delivery Station,Active,40.57535,-112.05812,"7001 W New Bingham Hwy, West Jordan, UT",United States,84081,America/Denver (UTC:-06:00)
DUT5,Delivery Station,Active,41.27223,-112.0234,"I-15 and Pioneer Rd, Marriott-Slaterville, UT",United States,84404,America/Denver (UTC:-06:00)
DUT7,Delivery Station,Active,40.83963,-111.93744,"989 West Center Street, North Salt Lake City, UT",United States,84054,America/Denver (UTC:-06:00)
DVA2,Delivery Station,Active,37.41237,-77.41695,"1601 Bellwood Road, Richmond, VA",United States,23237,America/New_York (UTC:-04:00)
DVA3,Delivery Station,Active,38.38458,-77.45323,"25 Strategy Drive, Fredericksburg, VA",United States,22406,America/New_York (UTC:-04:00)
DVA5,Delivery Station,Active,38.7951,-77.54907,"11910 and 11920 BRADY LN, Manassas, VA",United States,20109,America/New_York (UTC:-04:00)
DVB4,Delivery Station,Active,26.30122,-80.14594,"1111 South West 30th Avenue, Deerfield Beach, FL",United States,33442,America/New_York (UTC:-04:00)
DVB5,Delivery Station,Active,25.99014,-80.1768,"2301 SW 34th Avenue a/k/a 3375 SW 34th Avenue, Pembroke Park, FL",United States,33023,America/New_York (UTC:-04:00)
DVB7,Delivery Station,Active,25.88437,-80.25004,"3000 NW 123rd St, Miami, FL",United States,33167,America/New_York (UTC:-04:00)
DVB8,Delivery Station,Active,25.7971,-80.25028,"3355 NW 22nd ST RD, Miami, FL",United States,33142,America/New_York (UTC:-04:00)
DVH1,Delivery Station,Active,31.8816,-106.5783,"7850 Paseo del Norte, El Paso, TX",United States,79912,America/Denver (UTC:-06:00)
DWA2,Delivery Station,Active,47.50948,-122.2971,"2871 S. 102nd Street, Tukwila, WA",United States,98168,America/Los_Angeles (UTC:-07:00)
DWA5,Delivery Station,Active,47.39164,-122.04,"SE 231st Street and Witte Road SE, Maple Valley, WA",United States,98038,America/Los_Angeles (UTC:-07:00)
DWA6,Delivery Station,Active,47.40526,-122.232,"22001 84th Avenue South, Kent, WA",United States,98032,America/Los_Angeles (UTC:-07:00)
DWA7,Delivery Station,Active,47.1057,-122.35427,"5509 Military Road E, Fredrickson, WA",United States,98446,America/Los_Angeles (UTC:-07:00)
DWA9,Delivery Station,Active,47.22329,-122.23779,"3711 142nd Avenue East, Sumner, WA",United States,98032,America/Los_Angeles (UTC:-07:00)
DWD6,Delivery Station,Active,38.83863,-76.87272,"3700 Forestville Rd, Forestville, MD",United States,20747,America/New_York (UTC:-04:00)
DWI4,Delivery Station,Active,43.09971,-89.32334,"3650 Milwaukee Street, Madison, WI",United States,53714,America/Chicago (UTC:-05:00)
DWO1,Delivery Station,Active,39.31468,-84.41641,"9309 Cincinnati Dayton Rd, West Chester, OH",United States,45069,America/New_York (UTC:-04:00)
DWO6,Delivery Station,Active,39.92021,-84.22417,"3134 Lightner Rd West, Dayton, OH",United States,45377,America/New_York (UTC:-04:00)
DWS4,Delivery Station,Active,47.93848,-122.24191,"315 Shuksan Way, Everett, WA",United States,98203,America/Los_Angeles (UTC:-07:00)
DXC3,Delivery Station,Active,33.852,-117.84679,"3370 E La Palma Ave, Anaheim, CA",United States,92806,America/Los_Angeles (UTC:-07:00)
DXC5,Delivery Station,Active,37.49852,-121.96525,"44109, 44208 & 44308 Pacific Commons Blvd, Fremont, CA",United States,94538,America/Los_Angeles (UTC:-07:00)
DXC8,Delivery Station,Active,37.30753,-121.87216,"1710 Little Orchard Street, San Jose, CA",United States,95125,America/Los_Angeles (UTC:-07:00)
DXH1,Delivery Station,Active,41.84751,-87.65016,"2424 S Halsted Street, Chicago, IL",United States,60608,America/Chicago (UTC:-05:00)
DXH5,Delivery Station,Active,41.82919,-87.66408,"3523 S Ashland, Chicago, IL",United States,60609,America/Chicago (UTC:-05:00)
DXH6,Delivery Station,Active,41.81902,-88.03177,"3700 Lacey RD & 3800 Finley RD, Downers Grove, IL",United States,60515,America/Chicago (UTC:-05:00)
DXX4,Delivery Station,Active,40.67334,-74.0148,"280 Richards Street, Brooklyn, NY",United States,11231,America/New_York (UTC:-04:00)
DXY4,Delivery Station,Active,41.07682,-73.95732,"400 Oritani Drive, Blauvelt, NY",United States,10913,America/New_York (UTC:-04:00)
DYN3,Delivery Station,Active,40.71127,-73.89072,"66-26 Metropolitan Avenue, Middle Village, Queens, NY",United States,11379,America/New_York (UTC:-04:00)
DYN5,Delivery Station,Active,40.86082,-74.28145,"10 Patton Drive, West Caldwell, NJ",United States,7006,America/New_York (UTC:-04:00)
DYN7,Delivery Station,Active,40.67101,-74.00951,"640 Columbia Street, Brooklyn, NY",United States,11231,America/New_York (UTC:-04:00)
DYN9,Delivery Station,Active,40.80971,-73.89602,"511 Barry St, Bronx, NY",United States,10474,America/New_York (UTC:-04:00)
DYO1,Delivery Station,Active,41.48542,-74.10424,"500 Hudson Valley Avenue, New Windsor, NY",United States,12553,America/New_York (UTC:-04:00)
DYO2,Delivery Station,Active,40.82428,-73.88368,"1055 Bronx River Avenue, Bronx, NY",United States,10472,America/New_York (UTC:-04:00)
DYO5,Delivery Station,Active,41.29423,-73.243,"7120 Main St, Trumbull, CT",United States,6611,America/New_York (UTC:-04:00)
DYR3,Delivery Station,Active,40.84542,-72.64453,"245-255 Rogers Way and 105A Collins Way, Westhampton Beach, NY",United States,11978,America/New_York (UTC:-04:00)
DYR7,Delivery Station,Active,40.77513,-73.06368,"717 Broadway Avenue, Holbrook, NY",United States,11741,America/New_York (UTC:-04:00)
DYX2,Delivery Station,Active,40.62103,-74.18477,"526 Gulf Avenue, Staten Island, NY",United States,10314,America/New_York (UTC:-04:00)
DYY3,Delivery Station,Active,40.64001,-73.74114,"253-51 Rockaway Boulevard, Woodmere, NY",United States,11598,America/New_York (UTC:-04:00)
DYY4,Delivery Station,Active,40.66014,-73.87133,"12595 Flatlands Ave, Brooklyn, NY",United States,11208,America/New_York (UTC:-04:00)
DYY5,Delivery Station,Active,40.853,-73.84041,"1500 Bassett Avenue, Bronx, NY",United States,10461,America/New_York (UTC:-04:00)
DYY6,Delivery Station,Active,40.61621,-74.18933,"566 Gulf Avenue, Staten Island, NY",United States,10314,America/New_York (UTC:-04:00)
DYY8,Delivery Station,Active,41.10109,-73.80929,"231 Saw Mill River Rd, Hawthorne, NY",United States,10532,America/New_York (UTC:-04:00)
DYY9,Delivery Station,Active,40.79758,-73.51201,"305 Robbins Ln, Syosset, NY",United States,11791,America/New_York (UTC:-04:00)
FPA1,Delivery Station,Active,39.95562,-75.20551,"4100 Chestnut Street, Philadelphia, PA",United States,19104,America/New_York (UTC:-04:00)
HBI1,Delivery Station,Active,43.60723,-116.4245,"2660 West Fred Smith Street, Meridian, ID",United States,83642,America/Boise (UTC:-06:00)
HCH5 (fka DCH9),Delivery Station,Active,41.75556,-87.8133,"7557 South 78th Avenue, Bridgeview, IL",United States,60455,America/Chicago (UTC:-05:00)
HCO1,Delivery Station,Active,38.81932,-104.75614,"715 S Academy Blvd, Colorado Springs, CO",United States,80910,America/Denver (UTC:-06:00)
HDE2,Delivery Station,Active,39.75261,-104.72718,"22300 East 26th Avenue, Aurora, CO",United States,80019,America/Denver (UTC:-06:00)
HEW1,Delivery Station,Active,40.88943,-74.71699,"81 International Drive South, Budd Lake, NJ",United States,7828,America/New_York (UTC:-04:00)
HHO3 (fka DHX8),Delivery Station,Active,30.11833,-95.23023,"23339 US Highway 59, Porter, TX",United States,77365,America/Chicago (UTC:-05:00)
HJX2 (fka DJX1),Delivery Station,Active,30.43368,-81.57643,"11084 Cabot Commerce Circle, Jacksonville, FL",United States,32226,America/New_York (UTC:-04:00)
HLU2,Delivery Station,Active,38.70134,-90.51786,"15704 Westport Commerce Dr, Maryland Heights, MO",United States,63146,America/Chicago (UTC:-05:00)
HLX1,Delivery Station,Active,33.65782,-117.70853,"14300 Alton Parkway, Irvine, CA",United States,92618,America/Los_Angeles (UTC:-07:00)
HMI3,Delivery Station,Active,25.89083,-80.26568,"12805 North Le Jeune Road, Opa Locka, FL",United States,33054,America/New_York (UTC:-04:00)
HPD1,Delivery Station,Active,45.63283,-122.76812,"15000 North Columbia Blvd Street, Portland, OR",United States,97203-6814,America/Los_Angeles (UTC:-07:00)
HTP2,Delivery Station,Active,27.79872,-82.37784,"13010 Bay Industrial Drive, Gibsonton, FL",United States,33534,America/New_York (UTC:-04:00)
PKG_DTB8_TENANT,Delivery Station,Active,42.29129,-71.5766,"4400 Computer Dr, Westborough, MA",United States,60632,America/New_York (UTC:-04:00)
WFL6,Delivery Station,Active,38.7946,-106.53484,"105 St Johns Street, Lake Placid, FL",United States,33852,America/Denver (UTC:-06:00)
WFS1,Delivery Station,Active,46.28181,-96.09751,"1205 West Lincoln Avenue, Fergus Falls, MN",United States,56537,America/Chicago (UTC:-05:00)
WMS2,Delivery Station,Active,38.7946,-106.53484,"89 Supply Chain Blvd, Moselle, MS",United States,39459,America/Denver (UTC:-06:00)
JFK9,Fresh,Active,40.74343,-73.49026,"80 Grumman Road West, Bethpage, NY",United States,11714,America/New_York (UTC:-04:00)
UFL6,Fresh,Active,25.81029,-80.30736,"6715 NW 36th Street, Miami, FL",United States,33166,America/New_York (UTC:-04:00)
FSE3,Fresh Pickup,Active,47.58114,-122.33573,"2401 Utah Avenue South, Seattle, WA",United States,98134,America/Los_Angeles (UTC:-07:00)
MIA6,Fresh Pickup,Active,25.81029,-80.30736,"6715 NW 36th Street, Miami, FL",United States,33166,America/New_York (UTC:-04:00)
PSE3,Fresh Pickup,Active,47.58114,-122.33573,"2401 Utah Avenue South, Seattle, WA",United States,98134,America/Los_Angeles (UTC:-07:00)
MSV1,Fulfillment Center,Active,38.7946,-106.53484,"State Hwy 5S and Mead Rd, Town of Florida, NY",United States,,America/Denver (UTC:-06:00)
IBF3,Go,Active,47.61684,-122.33401,"1910 Terry Avenue, Seattle, WA",United States,98101,America/Los_Angeles (UTC:-07:00)
ICH2,Go,Active,41.88841,-87.63545,"222 Merchandise Mart Plaza, Chicago, IL",United States,60654,America/Chicago (UTC:-05:00)
ICH3,Go,Active,41.88234,-87.64037,"500 West Madison Street, Chicago, IL",United States,60661,America/Chicago (UTC:-05:00)
ICH4,Go,Active,41.88053,-87.63456,"227 West Monroe Street, Chicago, IL",United States,60606,America/Chicago (UTC:-05:00)
ICH6,Go,Active,41.88504,-87.62323,"130 East Randolph Street, Chicago, IL",United States,60601,America/Chicago (UTC:-05:00)
ILS1,Go,Active,33.95619,-118.01966,"14249 Whittier Blvd, Whittier, CA",United States,90605,America/Los_Angeles (UTC:-07:00)
ILS2,Go,Active,34.16881,-118.60619,"22001 Ventura Blvd, Woodland Hills, CA",United States,91364,America/Los_Angeles (UTC:-07:00)
ILS3,Go,Active,33.8261,-118.35236,"22135 Hawthorne Blvd, Torrance, CA",United States,90505,America/Los_Angeles (UTC:-07:00)
ILS4,Go,Active,47.8779,-122.18007,"39th Ave SE and 132nd St SE, Mill Creek, WA",United States,98012,America/Los_Angeles (UTC:-07:00)
INY1,Go,Active,40.71351,-74.01454,"200 Vesey Street, New York, NY",United States,10080,America/New_York (UTC:-04:00)
INY4,Go,Active,40.75796,-73.97084,"599 Lexington Avenue, New York, NY",United States,10022,America/New_York (UTC:-04:00)
ISE1,Go,Active,47.61622,-122.33978,"2131 7th Avenue, Seattle, WA",United States,98121,America/Los_Angeles (UTC:-07:00)
ISE6,Go,Active,47.6211,-122.33564,"300 Boren Avenue North, Seattle, WA",United States,98109,America/Los_Angeles (UTC:-07:00)
ISE9,Go,Active,47.60993,-122.32442,"1001 Minor Avenue, Seattle, WA",United States,98104,America/Los_Angeles (UTC:-07:00)
ISF4,Go,Active,37.79482,-122.39735,"Three Embarcadero Center, San Francisco, CA",United States,94111,America/Los_Angeles (UTC:-07:00)
IWA2,Go,Active,47.14749,-122.29298,"15518 MERIDIAN AVE, PUYALLUP, WA",United States,98375,America/Los_Angeles (UTC:-07:00)
IWA3,Go,Active,47.09608,-122.35731,"17710 Canyon Rd E, Puyallup, WA",United States,98375,America/Los_Angeles (UTC:-07:00)
DCA2,Grocery DC,Active,33.99364,-117.55264,"5250 Goodman Way, Eastvale, CA",United States,91752,America/Los_Angeles (UTC:-07:00)
HIL3,Grocery DC,Active,41.33893,-88.20767,"30260 Graaskamp Boulevard, Wilmington, IL",United States,60481,America/Chicago (UTC:-05:00)
HIL4,Grocery DC,Active,41.33893,-88.20767,"30260 Graaskamp Boulevard, Wilmington, IL",United States,60481,America/Chicago (UTC:-05:00)
HMD3,Grocery DC,Active,39.69885,-77.72648,"13905 Crayton Boulevard, Hagerstown, MD",United States,21742,America/New_York (UTC:-04:00)
HMW1,Grocery DC,Active,41.33893,-88.20767,"30260 Graaskamp Boulevard, Wilmington, IL",United States,60481,America/Chicago (UTC:-05:00)
HSE1,Grocery DC,Active,39.69885,-77.72648,"13905 Crayton Boulevard, Hagerstown, MD",United States,21742,America/New_York (UTC:-04:00)
SLA5,Grocery DC,Active,33.99364,-117.55264,"5250 Goodman Way, Eastvale, CA",United States,91752,America/Los_Angeles (UTC:-07:00)
SLA6,Grocery DC,Active,33.99364,-117.55264,"5250 Goodman Way, Eastvale, CA",United States,91752,America/Los_Angeles (UTC:-07:00)
BFI9,HazMat,Active,47.11038,-122.62459,"3230 International Place, DuPont, WA",United States,98327,America/Los_Angeles (UTC:-07:00)
BWI1,HazMat,Active,38.98595,-77.43986,"45121 Global Plaza, Sterling, VA",United States,20166,America/New_York (UTC:-04:00)
CMH7,HazMat,Active,40.06797,-82.7588,"1245 Beech Road SW, New Albany, OH",United States,43054,America/New_York (UTC:-04:00)
DMO8,HazMat,Active,28.41479,-80.77956,"3655 Grissom Parkway, Cocoa, FL",United States,32926,America/New_York (UTC:-04:00)
MEM2,HazMat,Active,34.98984,-89.59681,"191 Norfolk Southern Way, Byhalia, MS",United States,38611,America/Chicago (UTC:-05:00)
ABE3,IXD,Active,40.55522,-75.62134,"650 Boulder Drive, Breinigsville, PA",United States,18031-1536,America/New_York (UTC:-04:00)
ABE8,IXD,Active,40.11015,-74.80167,"401 Independence Road, Florence, NJ",United States,8518,America/New_York (UTC:-04:00)
ABQ2,IXD,Active,34.82536,-106.81426,"6251 Pioneer Trail NW, Los Lunas, NM",United States,87031,America/Denver (UTC:-06:00)
AVP1,IXD,Active,40.92235,-76.04884,"550 Oak Ridge Road, Hazleton, PA",United States,18202,America/New_York (UTC:-04:00)
BJC1,IXD,Active,39.81118,-104.67355,"6300 Powhaton Road, Aurora, CO",United States,,America/Denver (UTC:-06:00)
BLV1,IXD,Active,38.7511,-90.0633,"5112 Illinois 111, Granite City, IL",United States,62040,America/Chicago (UTC:-05:00)
BNA6,IXD,Active,36.60553,-87.25061,"3875 Guthrie Highway, Clarksville, TN",United States,37040,America/Chicago (UTC:-05:00)
CLT2,IXD,Active,35.24521,-80.99656,"10240 Old Dowd Road, Charlotte, NC",United States,28214,America/New_York (UTC:-04:00)
FTW1,IXD,Active,32.66014,-96.73774,"33333 LBJ Freeway, Dallas, TX",United States,75241,America/Chicago (UTC:-05:00)
FWA4,IXD,Active,40.9948,-85.21749,"9798 Smith Road, Fort Wayne, IN",United States,46809,America/Indiana/Indianapolis (UTC:-04:00)
GEU2,IXD,Active,33.54972,-112.38907,"15301 West Northern Ave, Glendale, AZ",United States,85307,America/Phoenix (UTC:-07:00)
GEU3,IXD,Active,33.4665,-112.46558,"18900 W. McDowell Rd, Buckeye, AZ",United States,85396,America/Phoenix (UTC:-07:00)
GEU5,IXD,Active,33.50248,-112.42951,"4660 North Cotton Lane, Goodyear, AZ",United States,85395,America/Phoenix (UTC:-07:00)
GYR2,IXD,Active,33.49663,-112.43053,"17341 W Minnezona Ave, Goodyear, AZ",United States,85395,America/Phoenix (UTC:-07:00)
GYR3,IXD,Active,33.45729,-112.23319,"8181 West Roosevelt Street, Phoenix, AZ",United States,85043,America/Phoenix (UTC:-07:00)
HGR6,IXD,Active,39.60943,-77.73922,"55 West Oak Ridge Drive, Hagerstown, MD",United States,21740,America/New_York (UTC:-04:00)
HIA1,IXD,Active,40.19105,-76.67221,"3327 E. HARRISBURG PIKE, Middletown, PA",United States,17057,America/New_York (UTC:-04:00)
HLI2,IXD,Active,36.90088,-121.41017,"600 Ernie Drive, Hollister, CA",United States,,America/Los_Angeles (UTC:-07:00)
IAH3,IXD,Active,29.94393,-95.34142,"15525 Milner Road Houston, Houston, TX",United States,77032,America/Chicago (UTC:-05:00)
IND9,IXD,Active,39.60051,-86.05947,"1151 South Graham Road, Greenwood, IN",United States,46143,America/Indiana/Indianapolis (UTC:-04:00)
LAN2,IXD,Active,42.71539,-84.64711,"6500 W. Mt. Hope Hwy, Lansing, MI",United States,48917,America/Detroit (UTC:-04:00)
LAS1,IXD,Active,35.96501,-115.15183,"12300 Bermuda Road, Henderson, NV",United States,89044,America/Los_Angeles (UTC:-07:00)
LAX9,IXD,Active,34.05113,-117.44655,"11263 Oleander Avenue, Fontana, CA",United States,92337,America/Los_Angeles (UTC:-07:00)
LBE1,IXD,Active,40.22941,-79.62128,"Glenn Fox Road and Siebe Drive, New Stanton Borough, PA",United States,15672,America/New_York (UTC:-04:00)
LGB8,IXD,Active,34.12961,-117.40534,"1568 N. Linden Avenue, Rialto, CA",United States,92377,America/Los_Angeles (UTC:-07:00)
MCC1,IXD,Active,38.58193,-121.25488,"3300 Rancho Cordova Pkwy, Rancho Cordova, CA",United States,95742,America/Los_Angeles (UTC:-07:00)
MCI4,IXD,Active,39.3363,-94.70027,"10501 NW 136th Street, Kansas City, MO",United States,64153,America/Chicago (UTC:-05:00)
MCN1,IXD,Active,38.7946,-106.53484,"Prologis Commerce Center 75, Jackson, GA",United States,,America/Denver (UTC:-06:00)
MDW2,IXD,Active,41.48355,-88.07164,"402 Emerald Drive, Joliet, IL",United States,60433,America/Chicago (UTC:-05:00)
MEM1,IXD,Active,35.00833,-89.94925,"3292 East Holmes Road, Memphis, TN",United States,38118,America/Chicago (UTC:-05:00)
MIT2,IXD,Active,35.4595,-119.18248,"5408 Express Avenue, Shafter, CA",United States,93263,America/Los_Angeles (UTC:-07:00)
MQJ1,IXD,Active,39.83093,-85.88698,"4412 West County Road 300 North, Greenfield, IN",United States,46140,America/Indiana/Indianapolis (UTC:-04:00)
MQJ3,IXD,Active,39.83093,-85.88698,"4580 West County Rd 300 N, Greenfield, IN",United States,46140,America/Indiana/Indianapolis (UTC:-04:00)
MQY2,IXD,Active,36.04358,-86.38999,"1301 Richard Petty Way, Lebanon, TN",United States,37090,America/Chicago (UTC:-05:00)
OLM1,IXD,Active,47.08005,-122.76202,"3300 Hogum Bay Road NE, Lacey, WA",United States,98516,America/Los_Angeles (UTC:-07:00)
ONT8,IXD,Active,33.86828,-117.23704,"24300 Nandina Avenue, Moreno Valley, CA",United States,92551,America/Los_Angeles (UTC:-07:00)
ORF2,IXD,Active,36.81289,-76.45224,"5045 Portsmouth Boulevard, Chesapeake, VA",United States,23321,America/New_York (UTC:-04:00)
PBI3,IXD,Active,27.37059,-80.40639,"7600 NW LTC Parkway, Port St. Lucie, FL",United States,34986,America/New_York (UTC:-04:00)
POC1,IXD,Active,34.17787,-117.44585,"3945 Lytle Creek Rd, Fontana, CA",United States,92336,America/Los_Angeles (UTC:-07:00)
POC2,IXD,Active,34.00304,-117.56227,"4000 South Prime Paseo, Ontario, CA",United States,91761,America/Los_Angeles (UTC:-07:00)
POC3,IXD,Active,34.03229,-117.38676,"6120 Clinker Drive, Jurupa Valley, CA",United States,92509,America/Los_Angeles (UTC:-07:00)
PPO4,IXD,Active,41.44083,-87.31898,"9850 Mississippi St, Merrillville, IN",United States,46410,America/Chicago (UTC:-05:00)
PSC2,IXD,Active,46.21764,-119.03937,"1351 S. Road 40 East, Pasco, WA",United States,99301,America/Los_Angeles (UTC:-07:00)
PSP3,IXD,Active,33.90681,-116.53391,"64165 19th Ave, Desert Hot Springs, CA",United States,92240,America/Los_Angeles (UTC:-07:00)
QXY8,IXD,Active,36.68154,-119.76919,"3611 S. Northpointe Dr, Fresno, CA",United States,93725,America/Los_Angeles (UTC:-07:00)
RDU2,IXD,Active,35.5427,-78.37321,"2095 W. Market Street, Smithfield, NC",United States,27577,America/New_York (UTC:-04:00)
RDU4,IXD,Active,35.10882,-78.96564,"6309 Bragg Blvd., Fayetteville, NC",United States,28303,America/New_York (UTC:-04:00)
RFD2,IXD,Active,42.12863,-88.42291,"11500 Freeman Road, Huntley, IL",United States,60142,America/Chicago (UTC:-05:00)
RMN3,IXD,Active,38.39606,-77.46397,"220 Centreport Pkwy, Fredericksburg, VA",United States,22406,America/New_York (UTC:-04:00)
RYY2,IXD,Active,34.26849,-84.77427,"1250 Cass White Rd, White, GA",United States,30184,America/New_York (UTC:-04:00)
SBD1,IXD,Active,34.03983,-117.38536,"3388 Cactus Ave, Bloomington, CA",United States,92316,America/Los_Angeles (UTC:-07:00)
SBD2,IXD,Active,34.0736,-117.28247,"1494 South Waterman Avenue, San Bernardino, CA",United States,92408,America/Los_Angeles (UTC:-07:00)
SBD3,IXD,Active,34.18485,-117.36437,"5990 North Cajon Boulevard, San Bernardino, CA",United States,92407,America/Los_Angeles (UTC:-07:00)
SCK4,IXD,Active,37.91046,-121.18878,"6001 S Austin Rd, Stockton, CA",United States,95215,America/Los_Angeles (UTC:-07:00)
SCK8,IXD,Active,38.00944,-121.74324,"4700 Wilbur Ave, Oakley, CA",United States,94561,America/Los_Angeles (UTC:-07:00)
SMF3,IXD,Active,37.91422,-121.25318,"3923 S B Street, Stockton, CA",United States,95206,America/Los_Angeles (UTC:-07:00)
SWF2,IXD,Active,41.5353,-73.83375,"76 Patriot Way, Hopewell Junction, NY",United States,12533,America/New_York (UTC:-04:00)
TCY1,IXD,Active,37.90289,-121.23423,"2690 E. Arch Airport Road, Stockton, CA",United States,95206,America/Los_Angeles (UTC:-07:00)
TCY2,IXD,Active,37.90255,-121.20686,"6201 S. Newcastle Rd, Stockton, CA",United States,95215,America/Los_Angeles (UTC:-07:00)
TEB9,IXD,Active,40.54076,-74.55994,"601 Randolph Road, Somerset, NJ",United States,8873,America/New_York (UTC:-04:00)
TMB8,IXD,Active,25.51089,-80.40125,"13200 Southwest 272 St, Homestead, FL",United States,33032,America/New_York (UTC:-04:00)
TOL3,IXD,Active,41.54185,-83.57001,"9240 Fremont Pike, Perrysburg, OH",United States,43551,America/New_York (UTC:-04:00)
VGT2,IXD,Active,36.2565,-115.03077,"6401 Howdy Wells Ave, Las Vegas, NV",United States,89115,America/Los_Angeles (UTC:-07:00)
WBW2,IXD,Active,41.46443,-75.58689,"1300 Corporate Way, Olyphant, PA",United States,18447,America/New_York (UTC:-04:00)
XEW2,IXD,Active,33.56392,-84.54236,"6855 Shannon Parkway, Union City, GA",United States,30291,America/New_York (UTC:-04:00)
XLX6,IXD,Active,35.10263,-80.91434,"12220 Carolina Logistics Dr, Pineville, NC",United States,28134,America/New_York (UTC:-04:00)
IUSJ,Kariba,Active,33.93099,-117.02977,"36900 W. Fourth Street, Beaumont, CA",United States,92223,America/Los_Angeles (UTC:-07:00)
KRB3,Kariba,Active,33.45729,-112.23319,"8181 West Roosevelt Street, Phoenix, AZ",United States,85043,America/Phoenix (UTC:-07:00)
SJC8,Land,Active,36.64547,-121.62032,"SW corner of Harris St and Dayton St, Salinas, CA",United States,,America/Los_Angeles (UTC:-07:00)
WIL3,Land,Active,38.7946,-106.53484,"Vacant 29.65 ac N. Dirksen Parkway & Bissell Road, Springfield, IL",United States,62702,America/Denver (UTC:-06:00)
BEK1,Lockers +,Active,37.86911,-122.25977,"2475 Bancroft Way, Berkeley, CA",United States,94720,America/Los_Angeles (UTC:-07:00)
BOS8,Lockers +,Active,42.35062,-71.11424,"870 Commonwealth Avenue, Brookline, MA",United States,2215,America/New_York (UTC:-04:00)
BUR2,Lockers +,Active,34.06321,-118.44558,"923-925 Westwood Blvd, Los Angeles, CA",United States,90024,America/Los_Angeles (UTC:-07:00)
CAK1,Lockers +,Active,41.07265,-81.51279,"290 East Exchange Street, Akron, OH",United States,44304,America/New_York (UTC:-04:00)
CFL1,Lockers +,Active,28.60752,-81.19642,"East Plaza Drive, Orlando, FL",United States,32816,America/New_York (UTC:-04:00)
CHI1,Lockers +,Active,41.87196,-87.64759,"750 South Halsted Street, Chicago, IL",United States,60607,America/Chicago (UTC:-05:00)
